listing_date,season,address,list_price,original_price,sold_price,house_type,bedrooms,bathrooms,dom,built_year,garage_type,sqft,lot_size,latitude,longitude,neighborhood,region
2025-06-11,Summer,"Sold
202513608
3H/All Season Estates
218 Thurlby Road
Winnipeg
OL / 1981
Single Family Detached
Year-round
Bungalow
1059 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Brick
Other - See remarks
Electric
Laminate
Concrete
Shingle
Flooring, Furnace, Kitchen, Roof Cov
Air Conditioning-Central, Deck, 
High-Efficiency Furnace, Main 
Alarm system, Dishwasher, 
Dryer, Garage door opener, 
Single Detached, Garage door 
opener, Oversized
Pie Shaped
39 SF
118 SF
Cul-De-Sac, Fenced, Paved 
Lane, Landscape, Landscaped 
Forced Air
Natural gas
Municipal/Community
Municipal/Community
$3,836.61/  24
$399,900
$377.62
$435,000
$410.76
108.8%
6",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202510043
3H/Algonquin Estates
4 Ragsdill Road
Winnipeg
OL / 1992
Single Family Detached
Year-round
One and a Half
1721 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509629
3H/Algonquin Estates
102 Strongberg Drive
Winnipeg
 / 2003
Single Family Detached
Year-round
Bungalow
1170 SF",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507296
3H/Sun Valley Park
148 Jim Smith Drive
Winnipeg
OL / 1985
Single Family Detached
Year-round
Bungalow
965 SF",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507349
3H/Algonquin Estates
90 Strongberg Drive
Winnipeg
OL / 2003
Single Family Detached
Year-round
Cab-Over
1463 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: Y
Full
Wood Frame
Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202506470
3H/All Season Estates
3 Bodie Bay
Winnipeg
OL / 1983
Single Family Detached
Year-round
Split-4 Level
1620 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: Y
Full
Wood Frame
Brick, Stucco
Brick Facing
Wood
Wall-to-wall carpet, Laminate, Vinyl
Concrete
Shingle
Bathroom, Flooring, Furnace, Windo
Air Conditioning-Central, Cook 
Top, Deck, High-Efficiency 
Blinds, Dishwasher, Dryer, 
Garage door opener, Garage 
Single Attached, Front Drive 
Access, Garage door opener, 
Normal
50 SF
101 SF
Corner, Fenced, Landscaped 
deck, No Back Lane, 
Forced Air
Natural gas
Municipal/Community
Municipal/Community
$4,439.79/  24
$439,900
$271.54
$432,000
$266.67
98.2%
14",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202504258
3H/Sun Valley Park
126 Sun Valley Drive
Winnipeg
OL / 1977
Single Family Attached
Year-round
Two Storey
1200 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503811
3H/Sun Valley Park
10 High Point Drive
Winnipeg
OL / 1984
Single Family Detached
Year-round
Bungalow
1320 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 1 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503086
3H/Oakwood Estates
71 Red Oak Drive
Winnipeg
OL / 1977
Single Family Attached
Year-round
Bungalow
957 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202501008
3H/Algonquin Estates
109 Strongberg Drive
Winnipeg
OL / 2003
Single Family Detached
Year-round
Cab-Over
1505 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202427238
3H/Algonquin Estates
100 Cindy Klassen Way
Winnipeg
UC / 2024
Single Family Detached
Year-round
Two Storey
1905 SF
69.77 M2/751 SF
BDA: 4 TBD: 6
FB: 4 HB: 0 EN: Y
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202513136
3J/Harbour View South
75 Brunka Place
Winnipeg
 / 2014
Single Family Detached
Year-round
Raised Bungalow
1500 SF
130.06 M2/1,400 SF
BDA: 3 TBD: 4
FB: 3 HB: 0 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507175
3J/Harbour View South
26 McLellan Drive
Winnipeg
OL / 1986
Single Family Detached
Year-round
Bungalow
1101 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Brick, Stucco",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202505300
3J/Harbour View South
42 David Evans Place
Winnipeg
 / 2015
Single Family Detached
Year-round
Bungalow
1550 SF",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202504024
3J/Bridgewood Estates
119 Bridgewood Drive
Winnipeg
OL / 2015
Single Family Detached
Year-round
Bi-Level
1236 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stone, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503081
3J/Harbour View South
1594 Concordia Avenue
Winnipeg
 / 1987
Single Family Detached
Year-round
Bungalow
1101 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202428030
3J/Harbour View South
446 GRASSIE Boulevard
Winnipeg
 / 2024
Single Family Attached
Year-round
Two Storey
1420 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202425471
3J/Harbour View South
83 Golis Bay
Winnipeg
OL / 2010
Single Family Detached
Year-round
Cab-Over
1760 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 3 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202511333
3K/Kildonan Meadows
135 Tychonick Bay
Winnipeg
OL / 2012
Single Family Detached
Year-round
Bungalow
1286 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 3 HB: 0 EN: Y
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202510718
3K/Lakeside Meadows
1857 Plessis Road
Winnipeg
OL / 1986
Single Family Detached
Year-round
Bi-Level
710 SF",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202510279
3K/Lakeside Meadows
90 Meadow Lake Drive
Winnipeg
OL / 1983
Single Family Detached
Year-round
Bungalow
910 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202510048
3K/Devonshire Park
46 John Neufeld Crescent
Winnipeg
OL / 2019
Single Family Detached
Year-round
Two Storey
1426 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509382
3K/Mission Gardens
823 Kernaghan Avenue
Winnipeg
OL / 1945
Single Family Detached
Year-round
One and Three Quarters
1212 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 2 HB: 0 EN: N
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509395
3K/Crocus Meadows
114 Golden Boy Lane
Winnipeg
OL / 2018
Single Family Detached
Year-round
Raised Bungalow
1302 SF
111.48 M2/1,200 SF
BDA: 3 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stucco
Corner, Glass Door
Electric
Vinyl Plank
Concrete
Shingle
Other remarks
Air Conditioning-Central, Closet 
Organizers, Engineered Floor 
Alarm system, Blinds, 
Dishwasher, Dryer, Garage door 
Double Attached",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509185
3K/Kildonan Meadows
50 Whiteway Road
Winnipeg
OL / 1978
Single Family Attached
Year-round
Bungalow
920 SF
57.60 M2/620 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full
Brick
Brick & Siding, Stucco
Brick Facing
Gas
Laminate
Block, Piled
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202508599
3K/Mission Gardens
71 Robson Street
Winnipeg
OL / 1925
Single Family Detached
Year-round
Bungalow
834 SF",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202508123
3K/Mission Gardens
107 Rick Boychuk Bay
Winnipeg
 / 2007
Single Family Detached
Year-round
Two Storey
1703 SF
0.00 M2/0 SF
BDA: 4 TBD: 5
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Stucco
Corner
Gas
Wall-to-wall carpet, Laminate, Vinyl
Concrete
Shingle
Furnace, Roof Coverings
Air Conditioning-Central, Bar dry, 
Ceiling Fan, Closet Organizers, 
Alarm system, Blinds, 
Dishwasher, Dryer, Garage door 
Double Attached, Front Drive 
Access
Normal
39 SF
121 SF
Corner, Fenced, Vegetable 
Garden, Landscaped deck, 
Forced Air
Natural gas
Municipal/Community
Municipal/Community
$4,864.83/  24
$509,900
$299.41
$576,013
$338.23
113.0%
8",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507744
3K/Mission Gardens
62 Inspiration Place
Winnipeg
OL / 2009
Single Family Detached
Year-round
Bi-Level
1144 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stone, Stucco, Vinyl
Stone
Gas
Wall-to-wall carpet, Vinyl, Wood
Concrete, Piled
Shingle",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202507074
3K/Devonshire Village
176 Larry Vickar Drive
Winnipeg
OL / 2016
Single Family Attached
Year-round
Two Storey
1312 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Stone, Stucco, Vinyl
Glass Door
Electric
Wall-to-wall carpet, Laminate
Concrete, Piled
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202506040
3K/Devonshire Village
7 Steve Mymko Drive
Winnipeg
OL / 2016
Single Family Detached
Year-round
Two Storey
1630 SF
0.00 M2/0 SF
BDA: 3 TBD: 5
FB: 2 HB: 2 EN: Y
Full
Wood Frame
Stone, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202506706
3K/Transcona
1313 Plessis Road
Winnipeg
OL / 1973
Single Family Detached
Year-round
Bungalow
1672 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 2 HB: 1 EN: N
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202506521
3K/Mission Gardens
1264 Plessis Road
Winnipeg
OL / 1950
Single Family Detached
Year-round
Bungalow
620 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
Half basement, See remarks
Wood Frame
Stucco, Vinyl",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202506300
3K/Devonshire Park
64 GEORGE BARONE Bay
Winnipeg
 / 2021
Single Family Detached
Year-round
Two Storey
1535 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 3 HB: 1 EN: Y
Full
Wood Frame
Brick & Siding",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202505956
3K/Devonshire Park
11 Dr. Michael K. Grace Lane
Winnipeg
OL / 2019
Single Family Detached
Year-round
Two Storey
1711 SF
0.00 M2/0 SF
BDA: 4 TBD: 5
FB: 3 HB: 1 EN: Y
Full
Wood Frame
Composite, Stone, Wood Siding",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202505507
3K/Crocus Meadows
258 Philip Lee Drive
Winnipeg
OL / 2015
Single Family Detached
Year-round
Two Storey
1886 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 3 HB: 1 EN: Y
Full
Wood Frame
Stone, Stucco
Tile Facing
Gas
Wall-to-wall carpet, Laminate
Piled
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202504386
3K/Devonshire Park
135 John Neufeld Crescent
Winnipeg
OL / 2021
Single Family Detached
Year-round
Two Storey
1695 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Brick, Concrete
Stucco",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202504694
3K/Lakeside Meadows
10 Meadow Lake Drive
Winnipeg
OL / 1986
Single Family Detached
Year-round
Bungalow
1044 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Brick & Siding, Stucco
Brick Facing
Wood
Wall-to-wall carpet
Concrete
Shingle
Completely
Air Conditioning-Central, Deck, 
Exterior walls, 2x6"", 
Dishwasher, Dryer, Refrigerator, 
Storage Shed, Vacuum built-in, 
Front Drive Access, Paved 
Driveway
Normal
50 SF
100 SF
Fenced, No Back Lane, Paved 
Street, Playground Nearby, 
Forced Air
Natural gas
Municipal/Community
Municipal/Community
$3,884.99/  24
$449,900
$430.94
$455,000
$435.82
101.1%
10",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503964
3K/Starlite Village
15 Bill Dance Drive
Winnipeg
OL / 2018
Single Family Detached
Year-round
Two Storey
2053 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Brick & Siding, Stucco
Other - See remarks
Electric
Wall-to-wall carpet, Laminate, Vinyl
Concrete, Piled
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503839
3K/Devonshire Park
97 William Tweed Terrace
Winnipeg
OL / 2023
Single Family Detached
Year-round
Two Storey
1860 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503474
3K/Devonshire Park
409 Tyson Trail
Winnipeg
OL / 2022
Single Family Detached
Year-round
Two Storey
1496 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202503446
3K/Kildonan Green
14 Rod Black Crescent
Winnipeg
OL / 2008
Single Family Detached
Year-round
Bungalow
1280 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 3 HB: 0 EN: Y
Full
Wood Frame
Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502567
3K/Devonshire Village
75 Chelston Gate
Winnipeg
OL / 2015
Single Family Detached
Year-round
Two Storey
1565 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202502535
3K/Mission Gardens
78 Sims Crescent
Winnipeg
OL / 1990
Single Family Detached
Year-round
Bungalow
1033 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202501917
3K/Kildonan Green
7 Helen Mayba Crescent
Winnipeg
OL / 2011
Single Family Detached
Year-round
Two Storey
2442 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 2 HB: 1 EN: Y
Full",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500152
3K/Devonshire Park
311 Peguis Street
Winnipeg
OL / 2021
Townhouse
Year-round
Two Storey
1327 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202500242
3K/Devonshire Park
82 John Neufeld Crescent
Winnipeg
OL / 2020
Single Family Detached
Year-round
Two Storey
1572 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 1 EN: Y
Full
Wood Frame
Stucco, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202427885
3K/Devonshire Park
12 Jerry Klein Drive
Winnipeg
UC / 2025
Single Family Detached
Year-round
Two Storey
1820 SF
0.00 M2/0 SF
BDA: 4 TBD: 4
FB: 3 HB: 0 EN: N
Full
Concrete, Wood Frame
Stone, Stucco",,,,,4,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202427327
3K/Mission Gardens
91 Balaban Place
Winnipeg
OL / 1978
Single Family Detached
Year-round
Bi-Level
867 SF
0.00 M2/0 SF
BDA: 2 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stucco
Stone
Wood
Wall-to-wall carpet, Vinyl
Concrete
Shingle",,,,,2,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202513085
3L/West Transcona
517 Kildare Avenue W
Winnipeg
 / 1960
Single Family Detached
Year-round
Bungalow
1055 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 1 HB: 0 EN: N
Full
Wood Frame
Brick & Siding, Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202511362
3L/West Transcona
607 Madeline Street
Winnipeg
OL / 1912
Single Family Detached
Year-round
Bungalow
804 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full
Wood Frame
Stucco, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202511286
3L/West Transcona
229 Ralph Avenue
Winnipeg
OL / 1915
Single Family Detached
Year-round
One and a Half
760 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
3/4
Wood Frame
Stucco, Vinyl",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202510477
3L/West Transcona
225 Yale Avenue W
Winnipeg
OL / 1938
Single Family Detached
Year-round
One and a Half
1325 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202507809
3L/West Transcona
911 Madeline Street
Winnipeg
OL / 1946
Single Family Detached
Year-round
One and a Half
980 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 0 EN: N
Crawl space",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202507803
3L/West Transcona
212 Ralph Avenue W
Winnipeg
OL / 1958
Single Family Detached
Year-round
Bungalow
936 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stucco, Wood Siding",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202507141
3L/West Transcona
20 Burnaby Bay
Winnipeg
OL / 1961
Single Family Detached
Year-round
Bungalow
1003 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stucco, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202506905
3L/West Transcona
442 Melrose Avenue W
Winnipeg
OL / 1954
Single Family Detached
Year-round
One and a Half
867 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 0 EN: N
Full
Wood Frame
Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202506508
3L/West Transcona
907 Madeline Street
Winnipeg
OL / 1947
Single Family Detached
Year-round
One and a Half
1037 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
Crawl space",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202506313
3L/West Transcona
5 Lethbridge Avenue
Winnipeg
OL / 1958
Single Family Detached
Year-round
Bungalow
1040 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202506044
3L/West Transcona
134 Horton Avenue W
Winnipeg
OL / 1952
Single Family Detached
Year-round
Bungalow
825 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
3/4
Wood Frame
Brick, Stucco",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202504549
3L/West Transcona
431 Melrose Avenue
Winnipeg
 / 1955
Single Family Detached
Year-round
Bungalow
740 SF
60.39 M2/650 SF
BDA: 2 TBD: 2
FB: 2 HB: 0 EN: N
Full
Wood Frame
Brick, Brick & Siding",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202505083
3L/West Transcona
1105 Day Street
Winnipeg
OL / 2012
Single Family Detached
Year-round
Bi-Level
900 SF
65.03 M2/700 SF
BDA: 2 TBD: 4
FB: 2 HB: 0 EN: N
Full
Wood Frame
Vinyl",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202503451
3L/West Transcona
800 Madeline Street
Winnipeg
OL / 1946
Single Family Detached
Year-round
One and a Half
930 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
Full",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202503105
3L/West Transcona
605 Bond Street
Winnipeg
OL / 1912
Single Family Detached
Year-round
One and Three Quarters
1080 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full
Wood Frame
Wood Siding",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202502652
3L/West Transcona
523 Yale Avenue W
Winnipeg
OL / 1956
Single Family Detached
Year-round
Bungalow
1018 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202501640
3L/West Transcona
135 Victoria Avenue
Winnipeg
OL / 1952
Single Family Detached
Year-round
Bungalow
1016 SF
0.00 M2/0 SF
BDA: 2 TBD: 4
FB: 1 HB: 0 EN: N
Full, Partial
Wood Frame
Stucco, Wood Siding",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202500292
3L/West Transcona
904 Madeline Street
Winnipeg
OL / 1946
Single Family Detached
Year-round
Bungalow
705 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
Crawl space
Wood Frame
Vinyl",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202422788
3L/West Transcona
415 Victoria Avenue W
Winnipeg
 / 1926
Single Family Detached
Year-round
Bungalow
719 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
Partial",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202512735
3M/Canterbury Park
11 Van Slyk Way
Winnipeg
OL / 2010
Single Family Detached
Year-round
Cab-Over
1657 SF",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202511165
3M/East Transcona
364 Dowling Avenue
Winnipeg
OL / 1972
Single Family Detached
Year-round
Bungalow
960 SF
83.61 M2/900 SF
BDA: 3 TBD: 5
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stone, Stucco
Glass Door
Electric
Laminate, Tile, Wood
Concrete
Shingle
Bathroom, Flooring, Furnace, Other 
Bar dry, Closet Organizers, 
Deck, Main floor full bathroom, 
Blinds, Dryer, Garage door 
opener, Garage door opener 
Double Detached",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202511406
3M/East Transcona
149 Whittier Avenue E
Winnipeg
OL / 1912
Single Family Detached
Year-round
One and Three Quarters
1039 SF
0.00 M2/0 SF
BDA: 2 TBD: 2
FB: 1 HB: 0 EN: N
Full
Wood Frame
Stucco",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202511111
3M/East Transcona
483 McMeans Avenue E
Winnipeg
OL / 1970
Single Family Detached
Year-round
Bungalow
916 SF
37.16 M2/400 SF
BDA: 2 TBD: 2
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stucco",,,,,2,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202510955
3M/Canterbury Park
1049 Kildare Avenue E
Winnipeg
OL / 1976
Townhouse
Year-round
Two Storey
1080 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full
Wood Frame
Brick, Stucco, Wood Siding
Insert
Wood
Wall-to-wall carpet, Laminate, Wood
Concrete
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509480
3M/Canterbury Park
180 Allenby Crescent
Winnipeg
OL / 1974
Single Family Detached
Year-round
Bungalow
988 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 2 HB: 0 EN: N
Full",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202510068
3M/East Transcona
351 Kildare Avenue E
Winnipeg
OL / 1956
Single Family Detached
Year-round
Bungalow
900 SF
0.00 M2/0 SF
BDA: 3 TBD: 4
FB: 2 HB: 0 EN: N
Full
Wood Frame
Stucco, Vinyl",,,,,3,1.0,,,none,,,0.0,0.0,none,East
2025-06-11,Summer,"Sold
202509856
3M/Canterbury Park
30 Corliss Crescent
Winnipeg
OL / 1986
Single Family Detached
Year-round
Two Storey
1200 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 1 HB: 1 EN: N
Full
Wood Frame
Stucco, Wood Siding
Other - See remarks
Gas
Wall-to-wall carpet, Laminate
Concrete
Shingle",,,,,3,1.0,,,none,,,0.0,0.0,none,none
2025-06-11,Summer,"Sold
202509739
3M/Canterbury Park
43 Bill Larkin Lane
Winnipeg
OL / 2016
Single Family Detached
Year-round
Bungalow
1200 SF
0.00 M2/0 SF
BDA: 3 TBD: 3
FB: 2 HB: 0 EN: N
Full
Concrete wall, Wood Frame
Stucco",,,,,3,1.0,,,none,,,0.0,0.0,none,none
